case_id,gt_vessel_px,dice_f1,precision,recall_sensitivity,accuracy
test_183_p0505,0,0.0,0.0,0.0,0.9999999999986159
test_184_b0000,1292,0.5781309118404158,0.5655070318240896,0.5913312693452684,0.8456747404832586
test_184_b0001,1896,0.7211431123002431,0.6252419667029607,0.8517932489406551,0.8271280276805161
test_184_b0002,157,0.48208469054589437,0.32385120349400764,0.9426751591756257,0.955986159168227
test_184_b0003,0,0.0,0.0,0.0,0.9738408304484791
test_184_b0004,0,0.0,0.0,0.0,0.9999999999986159
test_184_b0100,178,0.23831347387499258,0.14238773274761898,0.7303370786106552,0.8849826989607128
test_184_b0101,52,0.0,0.0,0.0,0.9928027681647159
test_184_b0102,1829,0.9121495327078447,0.8914405010391888,0.9338436303940195,0.9544636678187481
test_184_b0103,989,0.9010466222602235,0.8508535489591119,0.9575328614665568,0.9712110726630157
test_184_b0104,244,0.8387096774000297,0.9578947367916897,0.7459016393136926,0.9903114186837505
test_184_b0200,0,0.0,0.0,0.0,0.9984775086491371
test_184_b0201,0,0.0,0.0,0.0,0.9999999999986159
test_184_b0202,0,0.0,0.0,0.0,0.9914186851197351
test_184_b0203,1121,0.9361514751169698,0.9243478260789189,0.9482604817042976,0.9799307958463945
test_184_b0204,779,0.9162087912024987,0.9852289512409863,0.856225930669368,0.9831141868498504
test_184_b0300,0,0.0,0.0,0.0,0.9999999999986159
test_184_b0301,0,0.0,0.0,0.0,0.9999999999986159
test_184_b0302,0,0.0,0.0,0.0,0.9999999999986159
