stem,view,dice_f1,precision,recall_sensitivity,accuracy
test_106,OR (6x6 | 5x5),0.6668158257819045,0.7851246926582498,0.5794931622265995,0.9659156799316038
test_106,confidence blend,0.6384736906061333,0.8512637718720552,0.5107913669061437,0.96595382690426
test_107,6x6 only,0.426979028905699,0.5206173692685542,0.36188951160870797,0.9768600463866814
test_107,5x5 only,0.4317021443716662,0.42368177613255675,0.44003202561979177,0.9724006652831659
test_107,OR (6x6 | 5x5),0.44794908062203115,0.4011399620007585,0.5071257005596363,0.9702224731444942
test_107,confidence blend,0.42675561164659986,0.48824257425641865,0.379023218574253,0.9757423400878533
test_108,6x6 only,0.5273846153842097,0.49231653023051514,0.567831704488044,0.9765624999999627
test_108,5x5 only,0.5422978951598456,0.4554667267194511,0.6700347854883717,0.9739532470702753
test_108,OR (6x6 | 5x5),0.4962388201146145,0.38622533652924,0.6938876925613817,0.9675559997558224
test_108,confidence blend,0.5678955096989196,0.5323094755135724,0.6085804207377694,0.9786720275878532
test_109,6x6 only,0.6330567167900212,0.5781855482099633,0.6994347166680003,0.9775657653808221
test_109,5x5 only,0.6435749698508351,0.6259611625171042,0.6622087412096206,0.9797058105468376
test_109,OR (6x6 | 5x5),0.6478538709491332,0.5491850431442481,0.7897421756503658,0.9762458801269158
test_109,confidence blend,0.64850719638358,0.570233239200324,0.751688956292911,0.977455139160119
test_11,6x6 only,0.4415048379455844,0.48730395817738065,0.403574962889409,0.9370269775390268
test_11,5x5 only,0.4306140729189428,0.4644007155631739,0.4014101929735271,0.9345283508300425
test_11,OR (6x6 | 5x5),0.4945366248480967,0.46423531965675446,0.5290697674415332,0.9332962036132456
test_11,confidence blend,0.4621949248422621,0.4841199972909297,0.44216971796113175,0.9365348815917611
test_110,6x6 only,0.5267326732670107,0.5613967766685067,0.49610037300723847,0.9699134826659785
test_110,5x5 only,0.49090121317131125,0.4712488301960369,0.5122640443082261,0.9641418457030881
test_110,OR (6x6 | 5x5),0.5051848953235643,0.4452875743722986,0.5837006894986054,0.9614105224609008
test_110,confidence blend,0.5456939373986799,0.5798778936649963,0.515315926302119,0.9710426330566035
test_111,6x6 only,0.30723092302531685,0.3946917808207914,0.2515002727764112,0.9762077331542596
test_111,5x5 only,0.41171436721459376,0.43144679154955873,0.3937079468987203,0.9763984680175408
test_111,OR (6x6 | 5x5),0.39911346006274045,0.37564184852314564,0.4257137661385239,0.9731101989745722
test_111,confidence blend,0.38280739934669983,0.4765646166337671,0.3198763411523552,0.9783630371093376
test_112,6x6 only,0.6778785671716362,0.7655151787038051,0.6082461977179084,0.9814414978026968
test_112,5x5 only,0.6908610604436185,0.7339302418806175,0.6525665399231789,0.9812507629394156
test_112,OR (6x6 | 5x5),0.7081184446887013,0.6910982920476291,0.7259980988584529,0.9807853698730095
test_112,confidence blend,0.7182564750469246,0.7667925546253482,0.6754990494288551,0.982986450195275
test_113,6x6 only,0.6376559687127459,0.6683148991533269,0.6096866096858858,0.9777336120605096
test_113,5x5 only,0.6032926829264614,0.6202357071205865,0.5872507122500151,0.9751815795898066
test_113,OR (6x6 | 5x5),0.6469819132705126,0.5978654852994383,0.7048907882232848,0.9752807617187128
