case_id,territory,pred_fg_px,leaked_px,territory_leakage_rate,n_components,mean_purity,area_weighted_purity,n_mixed_components,mixed_px_fraction,gt_components,pred_components,pred_noise_islands,component_ratio,branch_n_endpoints,branch_n_paths,branch_n_inconsistent_paths,branch_inconsistent_path_rate,branch_skipped
test_206,RCA,6897,0,0.0,3,1.0,1.0,0,0.0,1,3,0,3.0,0,0,0,,False
test_207,LAD_LCX,5115,0,0.0,10,0.9737728937728939,0.9300097751710655,1,0.2668621700879765,1,10,1,10.0,25,2,0,0.0,False
test_208,LAD_LCX,11250,0,0.0,18,1.0,1.0,0,0.0,1,18,5,18.0,37,0,0,,False
test_209,RCA,10265,0,0.0,6,1.0,1.0,0,0.0,1,6,2,6.0,0,0,0,,False
test_21,LAD_LCX,8186,0,0.0,18,1.0,1.0,0,0.0,1,18,2,18.0,34,0,0,,False
test_210,LAD_LCX,6655,0,0.0,11,1.0,1.0,0,0.0,1,11,0,11.0,22,0,0,,False
test_211,LAD_LCX,11426,0,0.0,10,1.0,1.0,0,0.0,1,10,1,10.0,26,0,0,,False
test_212,LAD_LCX,6761,107,0.015826061233545335,11,1.0,1.0,0,0.0,1,11,1,11.0,19,0,0,,False
test_213,LAD_LCX,5071,0,0.0,11,1.0,1.0,0,0.0,1,11,1,11.0,22,0,0,,False
test_214,LAD_LCX,9012,0,0.0,18,1.0,1.0,0,0.0,1,18,4,18.0,39,0,0,,False
test_215,LAD_LCX,4715,0,0.0,4,1.0,1.0,0,0.0,1,4,0,4.0,10,0,0,,False
test_216,RCA,10265,0,0.0,19,1.0,1.0,0,0.0,1,19,3,19.0,0,0,0,,False
test_217,RCA,11652,0,0.0,12,1.0,1.0,0,0.0,2,12,2,6.0,0,0,0,,False
test_218,LAD_LCX,7656,0,0.0,9,0.9859965635738832,0.9361285266457681,1,0.5067920585161965,1,9,1,9.0,19,4,0,0.0,False
test_219,LAD_LCX,8611,0,0.0,4,1.0,1.0,0,0.0,1,4,0,4.0,8,0,0,,False
test_22,RCA,8121,0,0.0,5,1.0,1.0,0,0.0,1,5,0,5.0,0,0,0,,False
test_220,LAD_LCX,12503,0,0.0,15,1.0,1.0,0,0.0,1,15,1,15.0,31,0,0,,False
test_221,RCA,14338,0,0.0,3,1.0,1.0,0,0.0,1,3,1,3.0,0,0,0,,False
test_222,LAD_LCX,5738,0,0.0,7,0.9793437292143966,0.902579295921924,1,0.6737539212269084,2,7,0,3.5,16,5,2,0.4,False
test_223,LAD_LCX,7184,0,0.0,10,0.9304318508252922,0.8305957683741648,3,0.8172327394209354,2,10,3,5.0,18,6,4,0.6666666666666666,False
test_224,LAD_LCX,12714,0,0.0,8,1.0,1.0,0,0.0,1,8,0,8.0,21,0,0,,False
test_225,LAD_LCX,5172,0,0.0,10,1.0,1.0,0,0.0,1,10,0,10.0,25,0,0,,False
test_226,LAD_LCX,7693,0,0.0,5,0.9631578947368421,0.9963603275705186,1,0.019758221760041595,2,5,0,2.5,14,0,0,,False
test_227,RCA,15296,0,0.0,7,1.0,1.0,0,0.0,1,7,2,7.0,0,0,0,,False
test_228,RCA,7073,0,0.0,2,1.0,1.0,0,0.0,1,2,0,2.0,0,0,0,,False
test_229,LAD_LCX,7619,0,0.0,7,1.0,1.0,0,0.0,2,7,0,3.5,18,0,0,,False
test_23,LAD_LCX,4561,0,0.0,6,1.0,1.0,0,0.0,1,6,0,6.0,13,0,0,,False
test_230,RCA,10645,0,0.0,2,1.0,1.0,0,0.0,1,2,0,2.0,0,0,0,,False
test_231,LAD_LCX,8514,0,0.0,11,1.0,1.0,0,0.0,2,11,2,5.5,28,0,0,,False
