case_id,territory,pred_fg_px,leaked_px,territory_leakage_rate,n_components,mean_purity,area_weighted_purity,n_mixed_components,mixed_px_fraction,gt_components,pred_components,pred_noise_islands,component_ratio,branch_n_endpoints,branch_n_paths,branch_n_inconsistent_paths,branch_inconsistent_path_rate,branch_skipped
test_255,LAD_LCX,8610,0,0.0,9,1.0,1.0,0,0.0,1,9,1,9.0,20,0,0,,False
test_256,RCA,6008,0,0.0,3,1.0,1.0,0,0.0,1,3,0,3.0,0,0,0,,False
test_257,RCA,4879,0,0.0,4,1.0,1.0,0,0.0,1,4,0,4.0,0,0,0,,False
test_258,LAD_LCX,12772,0,0.0,3,0.9984011192165484,0.9962417788913248,1,0.7835108048856875,1,3,0,3.0,11,0,0,,False
test_259,RCA,5702,0,0.0,3,1.0,1.0,0,0.0,1,3,0,3.0,0,0,0,,False
test_26,RCA,3982,0,0.0,2,1.0,1.0,0,0.0,1,2,0,2.0,0,0,0,,False
test_260,RCA,7842,0,0.0,3,1.0,1.0,0,0.0,1,3,0,3.0,0,0,0,,False
test_261,RCA,5426,0,0.0,3,1.0,1.0,0,0.0,1,3,0,3.0,0,0,0,,False
test_262,RCA,6686,0,0.0,4,1.0,1.0,0,0.0,1,4,1,4.0,0,0,0,,False
test_263,RCA,7555,0,0.0,3,1.0,1.0,0,0.0,1,3,0,3.0,0,0,0,,False
test_264,RCA,9780,0,0.0,6,1.0,1.0,0,0.0,1,6,1,6.0,0,0,0,,False
test_265,RCA,6129,0,0.0,4,1.0,1.0,0,0.0,1,4,1,4.0,0,0,0,,False
test_266,LAD_LCX,3120,0,0.0,6,0.936176142697882,0.9266025641025641,1,0.19166666666666668,1,6,1,6.0,15,1,0,0.0,False
test_267,RCA,2303,0,0.0,2,1.0,1.0,0,0.0,1,2,0,2.0,0,0,0,,False
test_268,RCA,8046,0,0.0,2,1.0,1.0,0,0.0,1,2,0,2.0,0,0,0,,False
test_269,RCA,6557,12,0.0018301052310507853,4,0.9732764456839148,0.9981698947689492,2,0.9248131767576636,1,4,0,4.0,4,0,0,,False
test_27,LAD_LCX,6275,0,0.0,5,1.0,1.0,0,0.0,1,5,2,5.0,11,0,0,,False
test_270,RCA,10080,0,0.0,3,1.0,1.0,0,0.0,1,3,0,3.0,0,0,0,,False
test_271,RCA,5697,0,0.0,1,1.0,1.0,0,0.0,1,1,0,1.0,0,0,0,,False
test_272,LAD_LCX,1987,0,0.0,3,1.0,1.0,0,0.0,1,3,0,3.0,8,0,0,,False
test_273,LAD_LCX,13478,0,0.0,10,0.9668398895138491,0.8835138744620864,2,0.6296928327645052,2,10,2,5.0,30,18,0,0.0,False
test_274,RCA,7575,0,0.0,6,1.0,1.0,0,0.0,1,6,3,6.0,0,0,0,,False
test_275,RCA,6282,0,0.0,2,1.0,1.0,0,0.0,1,2,0,2.0,0,0,0,,False
test_276,LAD_LCX,6385,0,0.0,5,1.0,1.0,0,0.0,1,5,1,5.0,10,0,0,,False
test_277,LAD_LCX,10158,0,0.0,3,1.0,1.0,0,0.0,1,3,1,3.0,6,0,0,,False
test_278,LAD_LCX,6605,0,0.0,2,1.0,1.0,0,0.0,2,2,0,1.0,6,0,0,,False
test_279,LAD_LCX,8221,0,0.0,7,1.0,1.0,0,0.0,2,7,4,3.5,16,0,0,,False
test_28,LAD_LCX,7723,1546,0.2001812767059433,8,0.9633210558624923,0.9381069532565065,1,0.2109283957011524,2,8,2,4.0,15,12,0,0.0,False
test_280,RCA,7145,0,0.0,2,1.0,1.0,0,0.0,1,2,0,2.0,0,0,0,,False
test_281,LAD_LCX,2439,0,0.0,8,1.0,1.0,0,0.0,1,8,4,8.0,12,0,0,,False
test_282,LAD_LCX,2753,0,0.0,12,0.9983713355048861,0.9956411187795132,1,0.22302942244823828,1,12,1,12.0,30,0,0,,False
test_283,RCA,15061,1,6.639665360865813e-05,10,1.0,1.0,0,0.0,1,10,1,10.0,0,0,0,,False
test_284,RCA,6032,0,0.0,2,1.0,1.0,0,0.0,1,2,0,2.0,0,0,0,,False
test_285,LAD_LCX,15069,0,0.0,3,0.988133979765779,0.9644302873448802,1,0.9992036631495123,1,3,1,3.0,18,59,35,0.5932203389830508,False
test_286,LAD_LCX,4455,0,0.0,8,1.0,1.0,0,0.0,1,8,0,8.0,15,0,0,,False
test_287,RCA,5064,0,0.0,1,1.0,1.0,0,0.0,1,1,0,1.0,0,0,0,,False
test_288,LAD_LCX,5167,0,0.0,2,1.0,1.0,0,0.0,2,2,0,1.0,9,0,0,,False
test_289,LAD_LCX,5857,0,0.0,3,0.9943820224719101,0.9841215639405839,1,0.9421205395253542,1,3,0,3.0,11,4,4,1.0,False
test_29,RCA,6659,0,0.0,4,1.0,1.0,0,0.0,1,4,0,4.0,0,0,0,,False
test_290,RCA,7473,0,0.0,4,1.0,1.0,0,0.0,1,4,2,4.0,0,0,0,,False
test_291,LAD_LCX,8429,0,0.0,4,1.0,1.0,0,0.0,1,4,2,4.0,5,0,0,,False
test_292,RCA,10277,0,0.0,3,1.0,1.0,0,0.0,1,3,1,3.0,0,0,0,,False
test_293,LAD_LCX,7227,0,0.0,4,1.0,1.0,0,0.0,1,4,0,4.0,10,0,0,,False
test_294,RCA,8572,0,0.0,2,1.0,1.0,0,0.0,1,2,0,2.0,0,0,0,,False
test_295,LAD_LCX,10581,0,0.0,4,0.989135602890833,0.9568093752953407,1,0.9938569133352235,1,4,2,4.0,7,4,4,1.0,False
test_296,LAD_LCX,5689,0,0.0,6,1.0,1.0,0,0.0,2,6,2,3.0,15,0,0,,False
test_297,RCA,13638,0,0.0,4,1.0,1.0,0,0.0,1,4,0,4.0,0,0,0,,False
test_298,LAD_LCX,4682,0,0.0,5,1.0,1.0,0,0.0,2,5,1,2.5,12,0,0,,False
test_299,LAD_LCX,6156,0,0.0,3,1.0,1.0,0,0.0,1,3,0,3.0,7,0,0,,False
test_3,LAD_LCX,10168,0,0.0,12,0.9980378709947804,0.9797403619197482,1,0.8604445318646735,2,12,6,6.0,26,9,0,0.0,False
test_30,RCA,12115,0,0.0,1,1.0,1.0,0,0.0,1,1,0,1.0,0,0,0,,False
test_300,RCA,5906,0,0.0,1,1.0,1.0,0,0.0,1,1,0,1.0,0,0,0,,False
