case_id,territory,pred_fg_px,leaked_px,territory_leakage_rate,n_components,mean_purity,area_weighted_purity,n_mixed_components,mixed_px_fraction,gt_components,pred_components,pred_noise_islands,component_ratio,branch_n_endpoints,branch_n_paths,branch_n_inconsistent_paths,branch_inconsistent_path_rate,branch_skipped
test_230,RCA,8898,0,0.0,3,1.0,1.0,0,0.0,1,3,1,3.0,0,0,0,,False
test_231,LAD_LCX,8252,0,0.0,11,1.0,1.0,0,0.0,2,11,0,5.5,27,0,0,,False
test_232,RCA,7747,7280,0.9397186007486769,19,0.994857060715762,0.9608880857105977,2,0.9330063250290435,1,19,10,19.0,27,0,0,,False
test_233,LAD_LCX,8838,0,0.0,5,1.0,1.0,0,0.0,1,5,0,5.0,18,0,0,,False
test_234,LAD_LCX,10960,0,0.0,8,1.0,1.0,0,0.0,2,8,0,4.0,22,0,0,,False
test_235,LAD_LCX,8446,0,0.0,1,1.0,1.0,0,0.0,1,1,0,1.0,5,0,0,,False
test_236,RCA,5074,4,0.0007883326763894363,4,1.0,1.0,0,0.0,1,4,1,4.0,2,0,0,,False
test_237,LAD_LCX,6886,0,0.0,14,0.9897175490913183,0.8938425791460936,1,0.737438280569271,1,14,4,14.0,27,9,0,0.0,False
test_238,LAD_LCX,4960,0,0.0,6,1.0,1.0,0,0.0,2,6,2,3.0,14,0,0,,False
test_239,LAD_LCX,4214,0,0.0,2,1.0,1.0,0,0.0,1,2,1,2.0,4,0,0,,False
test_24,LAD_LCX,4817,0,0.0,4,1.0,1.0,0,0.0,2,4,1,2.0,10,0,0,,False
test_240,LAD_LCX,13298,0,0.0,9,1.0,1.0,0,0.0,2,9,3,4.5,20,0,0,,False
test_241,LAD_LCX,6265,0,0.0,5,1.0,1.0,0,0.0,2,5,2,2.5,14,0,0,,False
test_242,LAD_LCX,7423,0,0.0,6,1.0,1.0,0,0.0,2,6,1,3.0,13,0,0,,False
test_243,LAD_LCX,6264,0,0.0,5,1.0,1.0,0,0.0,1,5,1,5.0,12,0,0,,False
test_244,LAD_LCX,3870,0,0.0,8,0.9739105504587156,0.9059431524547804,1,0.4506459948320413,1,8,1,8.0,18,4,0,0.0,False
test_245,LAD_LCX,2461,0,0.0,6,1.0,1.0,0,0.0,1,6,2,6.0,11,0,0,,False
test_246,LAD_LCX,8418,0,0.0,19,1.0,1.0,0,0.0,2,19,7,9.5,43,0,0,,False
test_247,LAD_LCX,7341,0,0.0,2,1.0,1.0,0,0.0,1,2,0,2.0,7,0,0,,False
test_248,RCA,8445,0,0.0,10,1.0,1.0,0,0.0,1,10,4,10.0,0,0,0,,False
test_249,RCA,7898,0,0.0,6,1.0,1.0,0,0.0,1,6,3,6.0,0,0,0,,False
test_25,RCA,7362,0,0.0,5,1.0,1.0,0,0.0,1,5,1,5.0,0,0,0,,False
test_250,LAD_LCX,6860,0,0.0,9,1.0,1.0,0,0.0,1,9,3,9.0,21,0,0,,False
test_251,RCA,6665,0,0.0,2,1.0,1.0,0,0.0,1,2,1,2.0,0,0,0,,False
test_252,LAD_LCX,1351,1351,1.0,5,1.0,1.0,0,0.0,2,5,1,2.5,0,0,0,,False
