stem,view,dice_f1,precision,recall_sensitivity,accuracy
test_155,confidence blend,0.535697985264044,0.5014036372507,0.5750279955199118,0.9728355407714472
test_156,6x6 only,0.7866100424677559,0.8135593220330575,0.7613889157551393,0.9837074279784781
test_156,5x5 only,0.743226958267912,0.6900381236526686,0.8053003191790257,0.9780540466308221
test_156,OR (6x6 | 5x5),0.7330433659184648,0.660689333953842,0.8231937324684948,0.9763526916503533
test_156,confidence blend,0.791984825640391,0.796517315593038,0.7875036270424726,0.9836845397948843
test_157,6x6 only,0.40184177480098515,0.46788692732538945,0.352135637430427,0.9509391784667606
test_157,5x5 only,0.3523058460481946,0.37147505422959914,0.3350179328331146,0.942352294921839
test_157,OR (6x6 | 5x5),0.429742079226453,0.40033771898937565,0.4638082817081319,0.9423942565917609
test_157,confidence blend,0.3986136742132607,0.44506985626651413,0.3609390283661877,0.9490318298339482
test_158,6x6 only,0.710553203911319,0.6055479537248345,0.8596150450276185,0.9848709106444936
test_158,5x5 only,0.6284543170695303,0.5022720067626522,0.8393077873903597,0.9785614013671501
test_158,OR (6x6 | 5x5),0.6023447780831425,0.4554500226137897,0.8891047148138989,0.9746398925780878
test_158,confidence blend,0.7041684696374555,0.5951481165420027,0.8620872329138936,0.9843521118163686
test_159,6x6 only,0.6401959783603959,0.6658174097657474,0.6164733634749199,0.9731063842773066
test_159,5x5 only,0.6508831616718782,0.6188956837714978,0.6863573815601667,0.971424102783166
test_159,OR (6x6 | 5x5),0.6280527339526137,0.5605277370568933,0.7140750933745684,0.9671745300292599
test_159,confidence blend,0.6764587928611006,0.6903007980348983,0.6631609986232915,0.975379943847619
test_16,6x6 only,0.5886878472712718,0.6101594802117393,0.5686760253226415,0.977973937988244
test_16,5x5 only,0.6053378762063187,0.5588954910863813,0.660198183318662,0.9761390686034783
test_16,OR (6x6 | 5x5),0.6036622093720011,0.5367395029985681,0.6896504266436971,0.9748992919921503
test_16,confidence blend,0.6008173443231968,0.6047970994274093,0.5968896229003621,0.9780158996581658
test_160,6x6 only,0.5733388361530554,0.58655632494412,0.5607039070058756,0.980281829833947
test_160,5x5 only,0.5346031746027503,0.5257571027153829,0.543752018081137,0.9776306152343377
test_160,OR (6x6 | 5x5),0.5185236575547949,0.4546228710456756,0.6033257991595038,0.9735260009765253
test_160,confidence blend,0.58287153652344,0.6072428271507921,0.5603810138834996,0.9810485839843376
test_161,6x6 only,0.4638796571625772,0.4528688524585008,0.4754392255282951,0.9649238586425413
test_161,5x5 only,0.4971507777604101,0.43574514038837675,0.5787020437425855,0.9626350402831664
test_161,OR (6x6 | 5x5),0.49268157967389636,0.40062878957975845,0.6396557906051874,0.9579544067382446
test_161,confidence blend,0.5063276836155332,0.4801242901527053,0.5355563523359201,0.9666671752929318
test_162,6x6 only,0.24586327929111992,0.38915343915240963,0.1796970437329835,0.9655761718749631
test_162,5x5 only,0.28933250155939527,0.29563997960186683,0.283288541411821,0.9565429687499635
test_162,OR (6x6 | 5x5),0.2892523902774512,0.2736486486483504,0.30674322013155786,0.9529266357421511
test_162,confidence blend,0.3127168502034147,0.4087145110402036,0.2532372343021583,0.9652404785155881
test_163,6x6 only,0.5082823790992171,0.5485961123103568,0.47348798674350295,0.9662551879882444
test_163,5x5 only,0.5134430069741184,0.5283225594384482,0.4993786246887951,0.9651374816894163
test_163,OR (6x6 | 5x5),0.5805136953840486,0.5351214398038309,0.6343206296596579,0.9662322998046506
test_163,confidence blend,0.502567464219107,0.531791907513836,0.4763877381933757,0.9652633666991819
test_164,6x6 only,0.5650731007260157,0.672789406235214,0.4870882944170603,0.9815025329589468
test_164,5x5 only,0.532877604166233,0.5624463150651736,0.506262563784589,0.9781036376952752
test_164,OR (6x6 | 5x5),0.5481481481477252,0.5470506699514137,0.5492500386569519,0.9776611328124627
test_164,confidence blend,0.5589292130789085,0.6668810289374772,0.48105767743856337,0.9812698364257437
test_165,6x6 only,0.7051824171498154,0.8808500184241729,0.5879314585549004,0.9771270751952752
