case_id,gt_vessel_px,dice_f1,precision,recall_sensitivity,accuracy
test_23_p0105,0,0.0,0.0,0.0,0.999042407659372
test_23_p0200,0,0.0,0.0,0.0,0.9999999999986159
test_23_p0201,524,0.6489361702058624,0.7331730769054525,0.582061068691182,0.9548563611478046
test_23_p0202,743,0.8710937499943289,0.8436317780473691,0.900403768493938,0.9725951557079964
test_23_p0203,218,0.0,0.0,0.0,0.9680276816595599
test_23_p0204,0,0.0,0.0,0.0,0.939534883719645
test_23_p0205,0,0.0,0.0,0.0,0.9995847750851217
test_23_p0300,0,0.0,0.0,0.0,0.9999999999986159
test_23_p0301,35,0.0,0.0,0.0,0.9952120383023322
test_23_p0302,295,0.5558086560237857,0.8472222221633873,0.4135593220198793,0.9730103806214907
test_23_p0303,448,0.22264150942976146,0.7195121950342059,0.13169642856848893,0.9429757785454077
test_23_p0304,48,0.06837606837314632,0.04301075268585963,0.16666666663194443,0.9701778385759642
test_23_p0305,0,0.0,0.0,0.0,0.9002076124555014
test_23_p0400,0,0.0,0.0,0.0,0.9816689466470839
test_23_p0401,0,0.0,0.0,0.0,0.9806652244443204
test_23_p0402,0,0.0,0.0,0.0,0.9979480164145035
test_23_p0403,0,0.0,0.0,0.0,0.9857729138153409
test_23_p0404,0,0.0,0.0,0.0,0.967550027040336
test_23_p0405,0,0.0,0.0,0.0,0.9846785225704724
test_23_p0500,0,0.0,0.0,0.0,0.9360553633205038
test_23_p0501,0,0.0,0.0,0.0,0.999999999998632
test_23_p0502,0,0.0,0.0,0.0,0.9999999999986159
test_23_p0503,0,0.0,0.0,0.0,0.9999999999986159
test_23_p0504,0,0.0,0.0,0.0,0.999999999998632
test_23_p0505,0,0.0,0.0,0.0,0.9748096885799656
test_240_b0000,0,0.0,0.0,0.0,0.9892041522477658
test_240_b0001,1004,0.8746518105800856,0.9924146649684903,0.7818725099523718,0.9688581314865483
test_240_b0002,168,0.09953051643099034,0.05908584169387864,0.3154761904574121,0.8672664359849588
test_240_b0003,0,0.0,0.0,0.0,0.9235986159156767
test_240_b0004,0,0.0,0.0,0.0,0.9287197231821056
test_240_b0100,2376,0.4904701397697253,0.9999999999870466,0.3249158249144574,0.7779930795836983
test_240_b0101,1855,0.8180661577582122,0.9976726144220507,0.6932614555218692,0.9208304498257152
test_240_b0102,0,0.0,0.0,0.0,0.9779930795834215
test_240_b0103,0,0.0,0.0,0.0,0.9450519031128788
test_240_b0104,0,0.0,0.0,0.0,0.9496193771613154
test_240_b0200,0,0.0,0.0,0.0,0.9212456747392094
test_240_b0201,2302,0.49248856956076914,0.9921052631448407,0.32754126846078396,0.7849134948086022
test_240_b0202,722,0.06174496644212423,0.9999999995652173,0.031855955678229145,0.9032525951544592
test_240_b0203,355,0.4562899786683094,0.9385964911457372,0.30140845069573496,0.9647058823516059
test_240_b0204,0,0.0,0.0,0.0,0.8912110726631264
test_240_b0300,0,0.0,0.0,0.0,0.9608304498256598
test_240_b0301,302,0.3999999999911111,0.6081081080670196,0.2980132450232446,0.9626297577841347
test_240_b0302,1899,0.40486169320869714,0.9917864476182384,0.25434439178381074,0.8034602076113447
test_240_b0303,586,0.10967741935306972,0.9999999997058824,0.05802047781470955,0.9235986159156767
test_240_b0304,56,0.0,0.0,0.0,0.936608996538496
test_240_b0400,0,0.0,0.0,0.0,0.9544636678187481
test_240_b0401,254,0.6940874035811289,0.9999999999259259,0.5314960629712009,0.9835294117633446
test_240_b0402,1533,0.6086956521711563,0.9955555555408065,0.4383561643807022,0.8804152249122763
test_240_b0403,341,0.16029143897704387,0.21153846152829142,0.12903225806073218,0.9361937716250018
test_240_b0404,103,0.0,0.0,0.0,0.9598615916941732
test_240_p0000,0,0.0,0.0,0.0,0.9999999999986159
test_240_p0001,0,0.0,0.0,0.0,0.9972640218864607
test_240_p0002,0,0.0,0.0,0.0,0.9999999999986159
test_240_p0003,0,0.0,0.0,0.0,0.9716262975765099
test_240_p0004,0,0.0,0.0,0.0,0.9820793433639097
test_240_p0005,0,0.0,0.0,0.0,0.9995847750851217
test_240_p0100,89,0.0,0.0,0.0,0.9878248973994694
test_240_p0101,1698,0.9208542713538919,0.9865410497914769,0.8633686690172947,0.9659275283924204
test_240_p0102,1038,0.6922406277214811,0.6321656050905083,0.7649325626130546,0.903419972638983
test_240_p0103,0,0.0,0.0,0.0,0.9186046511615341
test_240_p0104,0,0.0,0.0,0.0,0.9407787993497285
test_240_p0105,0,0.0,0.0,0.0,0.999999999998632
test_240_p0200,971,0.025993883791850202,0.05044510385606988,0.01750772399570023,0.8236678200680642
test_240_p0201,2704,0.2886075949357956,0.9999999999780702,0.1686390532538142,0.6924760601905712
test_240_p0202,75,0.2954545454209711,0.9999999992307692,0.17333333331022224,0.9914186851197351
test_240_p0203,0,0.0,0.0,0.0,0.9987543252581332
test_240_p0204,0,0.0,0.0,0.0,0.880300957591135
test_240_p0205,0,0.0,0.0,0.0,0.9999999999986159
test_240_p0300,0,0.0,0.0,0.0,0.9999999999986159
test_240_p0301,131,0.32267037551706995,0.19727891156127075,0.8854961831385116,0.9333789329672594
test_240_p0302,2265,0.39915671117217444,0.9776247848368739,0.25077262693046015,0.763321799306902
test_240_p0303,1048,0.1098517872701844,0.6363636362993572,0.060114503816220285,0.858685121106078
test_240_p0304,347,0.0,0.0,0.0,0.9514363885075904
test_240_p0305,0,0.0,0.0,0.0,0.9554325259502348
test_240_p0400,0,0.0,0.0,0.0,0.999999999998632
test_240_p0401,0,0.0,0.0,0.0,0.9991887506746902
test_240_p0402,1442,0.8733691481163723,0.9776632302321507,0.7891816920888407,0.9548563611478046
test_240_p0403,876,0.34189548272504966,0.7628458497722195,0.22031963470068128,0.898358413131466
test_240_p0404,0,0.0,0.0,0.0,0.9533531638710745
test_240_p0405,0,0.0,0.0,0.0,0.9875512995882524
test_240_p0500,0,0.0,0.0,0.0,0.9999999999986159
test_240_p0501,0,0.0,0.0,0.0,0.999999999998632
test_240_p0502,808,0.029268292682569898,0.9999999991666666,0.014851485148331046,0.8898269896181455
test_240_p0503,1019,0.39906103286072725,0.9845559845179708,0.250245338564767,0.8937024221440918
test_240_p0504,1070,0.48450704225010915,0.9828571428290612,0.32149532709979917,0.8998632010931602
test_240_p0505,1041,0.28940986256839607,0.9132653060758538,0.17195004802908792,0.8783391003448051
test_241_b0000,0,0.0,0.0,0.0,0.9975086505176505
test_241_b0001,1364,0.9188634029410515,0.8619139370529101,0.9838709677347224,0.9671972318325713
test_241_b0002,658,0.7491329479725484,0.6044776119346598,0.9848024315959756,0.9399307958464499
test_241_b0003,0,0.0,0.0,0.0,0.8859515570921994
test_241_b0004,0,0.0,0.0,0.0,0.9604152249121656
test_241_b0100,0,0.0,0.0,0.0,0.9440830449813923
test_241_b0101,1223,0.889767237589417,0.9611005692508435,0.8282910874830067,0.9652595155695983
test_241_b0102,219,0.7775768535121595,0.6437125748310265,0.9817351597725235,0.9829757785453523
test_241_b0103,0,0.0,0.0,0.0,0.9796539792373984
test_241_b0104,0,0.0,0.0,0.0,0.9536332179917597
test_241_b0200,0,0.0,0.0,0.0,0.9999999999986159
test_241_b0201,859,0.9372146118667968,0.9193729003256509,0.955762514540678,0.9847750865038273
test_241_b0202,666,0.899854862112483,0.8707865168417024,0.930930930916953,0.9808996539778811
test_241_b0203,487,0.7957446808425984,0.8256070639994347,0.7679671457747851,0.9734256055349849
