case_id,category,gt_vessel_px,passthrough_dice_f1,passthrough_precision,passthrough_recall_sensitivity,passthrough_accuracy,refinement_dice_f1,refinement_precision,refinement_recall_sensitivity,refinement_accuracy,gap_recovery_rate,n_disagreement_px
test_130_discont_010,discont,1748,0.9453394706532068,0.9508101851796829,0.9399313501090394,0.9793836805544928,0.9427159057838247,0.9586043761031425,0.9273455377521319,0.9786241319433825,0.2894736842105263,190
test_130_discont_011,discont,1697,0.9434409238941562,0.9482142857086416,0.938715380076967,0.9792751736100485,0.9487179487151202,0.9601689800786954,0.937536829693945,0.9813368055544907,0.36649214659685864,191
test_130_discont_012,discont,2498,0.9518886679901553,0.9454976303280194,0.9583666933508472,0.9737413194433878,0.9561228560012842,0.9527027026989162,0.9595676541194573,0.976128472221163,0.39669421487603307,242
test_130_discont_013,discont,2287,0.9532751091682243,0.9520279110294286,0.9545255793574354,0.9767795138878289,0.9592600748712635,0.9662821650356421,0.9523393091344454,0.9799262152767144,0.4252336448598131,214
test_130_discont_014,discont,2372,0.8526660430288759,0.9574579831882487,0.7685497470456638,0.931640624998989,0.8285163776473302,0.9662921348260322,0.7251264755450038,0.9227430555545543,0.0746031746031746,630
test_130_discont_015,discont,2228,0.8395870057898777,0.9563970166324934,0.7482046678601966,0.9308810763878788,0.8403188480307526,0.9837447320831804,0.7333931777345898,0.9326171874989879,0.14442700156985872,637
test_130_empty_000,empty,0,0.0,0.0,0.0,0.9999999999989149,0.0,0.0,0.0,0.9999999999989149,,0
test_130_empty_001,empty,0,0.0,0.0,0.0,0.9999999999989149,0.0,0.0,0.0,0.9999999999989149,,0
test_130_empty_002,empty,0,0.0,0.0,0.0,0.9999999999989149,0.0,0.0,0.0,0.9999999999989149,,0
test_130_empty_003,empty,0,0.0,0.0,0.0,0.9999999999989149,0.0,0.0,0.0,0.9999999999989149,,0
test_130_empty_004,empty,0,0.0,0.0,0.0,0.9999999999989149,0.0,0.0,0.0,0.9999999999989149,,0
test_130_empty_005,empty,0,0.0,0.0,0.0,0.9999999999989149,0.0,0.0,0.0,0.9999999999989149,,0
test_130_empty_006,empty,0,0.0,0.0,0.0,0.9999999999989149,0.0,0.0,0.0,0.9999999999989149,,0
test_130_empty_008,empty,0,0.0,0.0,0.0,0.9999999999989149,0.0,0.0,0.0,0.9999999999989149,,0
test_131_corrupt_000,corrupt,860,0.853673345471441,0.8932655654270233,0.8174418604556112,0.9738498263878321,0.8491854965798782,0.7746883988420452,0.9395348837100054,0.968858506943393,0.6846473029045643,241
test_131_corrupt_001,corrupt,1222,0.8782191182851234,0.9410664172035449,0.8232405891912993,0.9697265624989477,0.9332777314389772,0.9515306122368068,0.9157119476193478,0.9826388888878226,0.7025089605734767,279
test_131_corrupt_003,corrupt,1225,0.858652575953947,0.9321223709279913,0.7959183673404415,0.965169270832286,0.9485570890800981,0.9725557461323109,0.925714285706729,0.9866536458322627,0.735202492211838,321
test_131_corrupt_006,corrupt,1128,0.8562030075147735,0.91099999999089,0.8076241134680175,0.9667968749989508,0.9167397020117584,0.9064124783283674,0.9273049645307864,0.9793836805544928,0.7287581699346405,306
test_131_corrupt_007,corrupt,1021,0.8566929133813297,0.923076923066481,0.7992164544485875,0.9703776041656137,0.9357249626261299,0.9523326571911528,0.9196865817735584,0.9860026041655967,0.7032967032967034,273
test_131_corrupt_008,corrupt,1125,0.8215398308819691,0.8226381461602261,0.8204444444371517,0.9564887152767398,0.8061776061744935,0.7126279863432585,0.9279999999917512,0.9455295138878629,0.5187032418952618,401
test_131_corrupt_009,corrupt,780,0.661399548528999,0.590725806445658,0.7512820512724194,0.9348958333323188,0.6839223494241716,0.5589910496293004,0.8807692307579389,0.9310980902767674,0.3383333333333333,600
test_131_corrupt_010,corrupt,1267,0.8324561403472261,0.9368213227943059,0.7490134175157932,0.958550347221182,0.9411764705844172,0.9682804674376605,0.9155485398507061,0.9842664930544874,0.7670157068062827,382
test_131_corrupt_014,corrupt,1265,0.8747884940741337,0.9408553230123672,0.8173913043413645,0.9678819444433941,0.9334945586419449,0.952302631571116,0.9154150197556095,0.9820963541656009,0.6891891891891891,296
test_131_corrupt_015,corrupt,1029,0.8868686868642078,0.9232386960996505,0.8532555879411735,0.9756944444433857,0.9311023622001423,0.9431704885249933,0.9193391642281892,0.9848090277767091,0.6741071428571429,224
test_131_discont_000,discont,1530,0.8715478484236624,0.8566919191865109,0.8869281045693665,0.9565972222211842,0.8912213740429669,0.8680297397715736,0.9156862745038191,0.9628906249989551,0.4525,400
test_131_discont_001,discont,1112,0.8403361344500649,0.8268059181825343,0.8543165467549073,0.9608289930545129,0.8803493449743217,0.8556876061047906,0.9064748201357332,0.9702690972211693,0.47368421052631576,361
test_131_discont_002,discont,412,0.7911802853334478,0.8495821726782846,0.740291262117954,0.9825303819433783,0.7425414364558836,0.681541582136277,0.8155339805627297,0.9747178819433867,0.4658385093167702,161
test_131_discont_003,discont,426,0.7984981226433229,0.8552278820146051,0.7488262910622341,0.9825303819433783,0.7637969094838433,0.720833333318316,0.8122065727508871,0.9767795138878289,0.4658385093167702,161
test_131_discont_004,discont,1701,0.8870714060997575,0.9539918809137078,0.8289241622526224,0.9610460069434016,0.8997800816811191,0.9662618083605516,0.8418577307416705,0.9653862847211746,0.4623955431754875,359
test_131_discont_005,discont,1644,0.8981035036936738,0.9522835719089825,0.8497566909923981,0.9656032986100633,0.9009771986941336,0.9698457222933392,0.8412408759072918,0.9670138888878396,0.4637223974763407,317
test_131_discont_006,discont,1582,0.8703510601290568,0.9667953667879012,0.7914032869735057,0.9595269097211809,0.8795305488405953,0.968821292768298,0.8053097345081839,0.9621310763878448,0.3967828418230563,373
test_131_discont_007,discont,1636,0.8718801996643198,0.956902848787751,0.8007334963276239,0.9582248263878491,0.8778220451498081,0.9607558139465062,0.8080684596527624,0.9600694444434026,0.4077922077922078,385
test_131_discont_008,discont,1239,0.9000418235010454,0.9340277777696699,0.8684422921640966,0.9740668402767207,0.9228201919027,0.9550949913561737,0.8926553672244338,0.9799262152767144,0.606694560669456,239
test_131_discont_009,discont,1152,0.898682417079061,0.9428026691997827,0.8585069444369922,0.97580295138783,0.9233543733051247,0.9606003752255104,0.8888888888811729,0.9815538194433793,0.6412556053811659,223
test_131_discont_010,discont,1771,0.8935532233856266,0.9526854219887937,0.8413325804582646,0.9614800347211788,0.898524540798258,0.9625806451550802,0.8424618859353898,0.9634331597211767,0.43380281690140843,355
test_131_discont_011,discont,1493,0.8873038516373492,0.948893974058361,0.8332217012670247,0.9657118055545076,0.9040998217436574,0.9664634146267801,0.8492967180117261,0.9708116319433909,0.4873417721518987,316
test_131_discont_012,discont,1533,0.9158000670885079,0.9426795580045396,0.8904109588983014,0.9727647569433888,0.9299966181909706,0.9655898876336687,0.8969341161063475,0.9775390624989392,0.6533864541832669,251
test_131_discont_013,discont,1458,0.9162839985838351,0.9446467589151883,0.889574759939029,0.9742838541656094,0.9101407434106455,0.960396039596646,0.8648834019145071,0.9729817708322775,0.3291139240506329,237
test_131_discont_014,discont,644,0.7462121212074103,0.6287234042486306,0.9177018633397872,0.9563802083322955,0.6623222748775929,0.5354406130216912,0.86801242234677,0.9381510416656487,0.10945273631840796,402
test_131_discont_015,discont,499,0.6280530355852892,0.48179871519826767,0.9018036071963567,0.9421657986100888,0.5714285714248268,0.42453748782449335,0.87374749497247,0.9290364583323252,0.15572232645403378,533
test_131_empty_000,empty,0,0.0,0.0,0.0,0.9999999999989149,0.0,0.0,0.0,0.9999999999989149,,0
test_131_empty_001,empty,0,0.0,0.0,0.0,0.9997829861100261,0.0,0.0,0.0,0.9918619791655904,1.0,2
test_131_empty_002,empty,0,0.0,0.0,0.0,0.9999999999989149,0.0,0.0,0.0,0.9999999999989149,,0
test_131_empty_004,empty,0,0.0,0.0,0.0,0.9999999999989149,0.0,0.0,0.0,0.9999999999989149,,0
test_131_empty_005,empty,0,0.0,0.0,0.0,0.9999999999989149,0.0,0.0,0.0,0.9999999999989149,,0
test_131_empty_009,empty,0,0.0,0.0,0.0,0.9999999999989149,0.0,0.0,0.0,0.9999999999989149,,0
test_132_corrupt_000,corrupt,1318,0.8687499999966065,0.8953301127142084,0.8437025796597595,0.963541666665621,0.9401061410123575,0.9393939393868228,0.9408194233616024,0.9828559027767112,0.7648809523809523,336
test_132_corrupt_001,corrupt,684,0.7383627608287452,0.8185053380637276,0.6725146198732088,0.9646267361100643,0.8498694516915806,0.7676886792362301,0.9517543859509977,0.9750434027767197,0.7760736196319018,326
test_132_corrupt_002,corrupt,1190,0.8514508445177503,0.8784629133076098,0.8260504201611257,0.9627821180545107,0.9309764309725128,0.9325463743597594,0.9294117646980723,0.9822048611100452,0.7696793002915452,343
test_132_corrupt_004,corrupt,1122,0.8483434437664567,0.8903036238894192,0.810160427800266,0.9647352430545086,0.9272480795258597,0.940421631522086,0.9144385026656469,0.9825303819433783,0.7353846153846154,325
test_132_corrupt_005,corrupt,1221,0.8378262729959871,0.8772401433613152,0.8018018017952351,0.9588758680545151,0.9479674796709433,0.9410815173451084,0.9549549549471339,0.986111111110041,0.7757255936675461,379
test_132_corrupt_006,corrupt,1040,0.8404309902470989,0.900990098999989,0.7874999999924279,0.9662543402767293,0.9116921558909142,0.9361702127564724,0.8884615384529957,0.9805772569433804,0.6495176848874598,311
test_132_corrupt_008,corrupt,1071,0.8764591439646087,0.9147208121734546,0.8412698412619863,0.9724392361100559,0.9056965055006908,0.9292730844702429,0.8832866479842831,0.9786241319433825,0.5748031496062992,254
test_132_corrupt_009,corrupt,1140,0.849241748435106,0.8638838475420701,0.8350877192909204,0.9633246527767324,0.9308065226931213,0.9353410097348509,0.9263157894655587,0.9829644097211555,0.7248520710059172,338
test_132_corrupt_010,corrupt,1170,0.8544642857104712,0.8943925233561273,0.817948717941727,0.9646267361100643,0.9329874621663079,0.9440069991168504,0.92222222221434,0.9831814236100442,0.745398773006135,326
test_132_corrupt_012,corrupt,1198,0.8459552495660674,0.8730017761911812,0.8205342236993278,0.9611545138878459,0.9399088271821803,0.9333333333256516,0.9465776293744026,0.9842664930544874,0.7681564245810056,358
test_132_discont_000,discont,1498,0.0,0.0,0.0,0.8374565972213135,0.0,0.0,0.0,0.8374565972213135,0.0,1498
test_132_discont_001,discont,1406,0.0,0.0,0.0,0.8474392361101915,0.0,0.0,0.0,0.8474392361101915,0.0,1406
test_132_discont_002,discont,1544,0.6527331189684376,0.8601694915163117,0.5259067357478893,0.9062499999990166,0.7207137315720686,0.8984526112098796,0.6016839378199373,0.9218749999989996,0.2847222222222222,864
test_132_discont_003,discont,1675,0.6785454545429871,0.8679069767361126,0.5570149253698089,0.9040798611101301,0.7468048359214273,0.886065573763229,0.6453731343245053,0.9204644097212233,0.2850678733031674,884
test_132_discont_004,discont,963,0.8864583333287164,0.8892371995727353,0.883696780883866,0.9763454861100517,0.8702616123818994,0.8956043955945537,0.8463136033141608,0.9736328124989434,0.23394495412844038,218
test_132_discont_005,discont,861,0.8835294117595087,0.895113230025088,0.8722415795485221,0.9785156249989382,0.8702010968868361,0.9153846153728796,0.8292682926732954,0.9768880208322732,0.1919191919191919,198
test_132_discont_006,discont,1490,0.7879234167864951,0.8727569331087052,0.718120805364308,0.9374999999989827,0.777734827983078,0.9170464904200817,0.675167785230368,0.937608506943427,0.13368055555555555,576
test_132_discont_007,discont,1267,0.8655763861154145,0.8749999999929436,0.8563535911534622,0.9634331597211767,0.8519764507954081,0.911791179109705,0.799526440404108,0.9618055555545119,0.20771513353115728,337
test_132_discont_008,discont,851,0.8786264061522876,0.8854415274357346,0.8719153936442783,0.9777560763878279,0.865876481591604,0.9228723404132597,0.8155111633276673,0.9766710069433846,0.2097560975609756,205
test_132_discont_009,discont,732,0.8727025187142771,0.869742198088606,0.8756830600973268,0.9797092013878258,0.86209386280966,0.9142419601697666,0.8155737704806616,0.9792751736100485,0.23529411764705882,187
test_132_discont_010,discont,1142,0.9130250318162367,0.8855967078116412,0.942206654982993,0.9777560763878279,0.8950863213771798,0.9051029543338845,0.8852889667172917,0.9742838541656094,0.3024390243902439,205
test_132_discont_011,discont,1147,0.9110922946616804,0.8855967078116412,0.9380993897041143,0.9772135416656063,0.8926056337988882,0.9013333333253216,0.8840453356505316,0.9735243055544991,0.28095238095238095,210
test_132_empty_001,empty,0,0.0,0.0,0.0,0.9999999999989149,0.0,0.0,0.0,0.9999999999989149,,0
test_132_empty_002,empty,0,0.0,0.0,0.0,0.9999999999989149,0.0,0.0,0.0,0.9999999999989149,,0
test_132_empty_003,empty,0,0.0,0.0,0.0,0.9999999999989149,0.0,0.0,0.0,0.9999999999989149,,0
test_132_empty_006,empty,0,0.0,0.0,0.0,0.9999999999989149,0.0,0.0,0.0,0.9999999999989149,,0
test_132_empty_007,empty,0,0.0,0.0,0.0,0.9999999999989149,0.0,0.0,0.0,0.9999999999989149,,0
test_132_empty_008,empty,0,0.0,0.0,0.0,0.9999999999989149,0.0,0.0,0.0,0.9999999999989149,,0
test_133_corrupt_002,corrupt,1790,0.8481707317047312,0.9335570469736003,0.7770949720626978,0.9459635416656401,0.9680314077370499,0.9718468468413748,0.9642458100504792,0.9876302083322616,0.8734939759036144,498
test_133_corrupt_003,corrupt,1655,0.8837209302296636,0.9649499284623395,0.8151057401763439,0.9614800347211788,0.9276255004591081,0.9459798994915454,0.9099697885141392,0.9745008680544981,0.7408450704225352,355
test_133_corrupt_005,corrupt,1633,0.8537656197201832,0.9518072289084955,0.7740355174478014,0.9530164930545214,0.9619398403899265,0.9643076923017582,0.9595835884815703,0.9865451388878184,0.9284064665127021,433
test_133_corrupt_006,corrupt,1090,0.8001841620589311,0.80314232901291,0.7972477064147042,0.9529079861100771,0.8909329829133118,0.852472757746417,0.93302752292722,0.9729817708322775,0.5967741935483871,434
test_133_corrupt_008,corrupt,1664,0.8852668584183916,0.9453924914611237,0.8323317307642288,0.9610460069434016,0.9599999999970462,0.9836065573708475,0.9374999999943661,0.9858940972211524,0.83008356545961,359
test_133_corrupt_010,corrupt,1339,0.8402555910509575,0.9030042918377426,0.7856609409948794,0.9565972222211842,0.9036190476156053,0.9222395023256437,0.8857356235930864,0.9725477430545002,0.5425,400
test_133_corrupt_015,corrupt,1272,0.8494400663589821,0.8990342405540033,0.8050314465345517,0.9606119791656242,0.8799682034941179,0.8898713826295027,0.8702830188610827,0.9672309027767282,0.4765840220385675,363
test_133_discont_000,discont,1070,0.24673202614177508,0.9805194804558104,0.1411214953257839,0.8999565972212457,0.6449771689460904,0.8284457477884392,0.5280373831726353,0.9325086805545436,0.4772234273318872,922
test_133_discont_001,discont,1101,0.3049808429095404,0.9754901960306132,0.18074477747338108,0.9015842013879105,0.5949142519184216,0.852542372866906,0.4568574023573401,0.925672743054551,0.3715545755237045,907
test_133_discont_002,discont,2269,0.7551278804741577,0.8874999999947173,0.6571176729807973,0.8950737847212509,0.6591471801907589,0.8770131771531698,0.5279858968685412,0.865559895832394,0.21613236814891418,967
test_133_discont_003,discont,1998,0.7393044013519874,0.9600319744127896,0.6011011010980927,0.9080946180545701,0.6107866712448959,0.9737130339433329,0.444944944942718,0.8770616319434927,0.15702479338842976,847
test_133_discont_004,discont,1077,0.894999999995525,0.9696641386677176,0.8310120705586722,0.9772135416656063,0.9457659371981648,0.9697560975515147,0.9229340761288494,0.9876302083322616,0.7523809523809524,210
test_133_discont_005,discont,1077,0.894999999995525,0.9696641386677176,0.8310120705586722,0.9772135416656063,0.9408396946519999,0.9676153091170989,0.9155060352746937,0.9865451388878184,0.719047619047619,210
test_133_discont_006,discont,1927,0.7235050325615053,0.8421778084021905,0.6341463414601238,0.8986545138879137,0.5886310124433615,0.8365200764738383,0.4540736896707106,0.8672960069435033,0.0835117773019272,934
test_133_discont_007,discont,2034,0.7270680922883312,0.849999999994408,0.6352015732515477,0.894748263887918,0.5882727852116372,0.8360507246301083,0.4537856440488998,0.8598090277768448,0.10515463917525773,970
test_133_discont_008,discont,1426,0.9171075837710155,0.9226401703270218,0.9116409537102971,0.9745008680544981,0.8994169096177135,0.9362670713130785,0.8653576437526974,0.9700520833322807,0.2765957446808511,235
test_133_discont_009,discont,1460,0.9166097060802577,0.9147339699801178,0.9184931506786406,0.9735243055544991,0.9079541507436334,0.9210711768786395,0.8952054794459233,0.9712456597211683,0.2459016393442623,244
test_133_discont_010,discont,1432,0.9191098551716034,0.9299499642535387,0.9085195530662814,0.9751519097211641,0.9032967032933945,0.9499229583902163,0.8610335195470599,0.9713541666656126,0.27510917030567683,229
test_133_discont_011,discont,1417,0.9152057245047757,0.9281567489047304,0.9026111503112025,0.9742838541656094,0.9020044543396363,0.9514487079017115,0.8574453069805403,0.9713541666656126,0.270042194092827,237
test_133_discont_012,discont,1611,0.8236973590263251,0.968933669177423,0.7163252638068509,0.9463975694434175,0.7617246596037757,0.974830590503632,0.6250775915541584,0.931640624998989,0.23279352226720648,494
test_133_discont_013,discont,1114,0.8010666666623943,0.9868593955192265,0.674147217229137,0.9595269097211809,0.6807511737049252,0.9830508474409653,0.5206463195644466,0.9409722222212011,0.0938337801608579,373
