case_id,territory,pred_fg_px,leaked_px,territory_leakage_rate,n_components,mean_purity,area_weighted_purity,n_mixed_components,mixed_px_fraction,gt_components,pred_components,pred_noise_islands,component_ratio,branch_n_endpoints,branch_n_paths,branch_n_inconsistent_paths,branch_inconsistent_path_rate,branch_skipped
test_250,LAD_LCX,6323,0,0.0,24,0.9930555555555557,0.9998418472244188,1,0.0009489166534872687,1,24,9,24.0,43,0,0,,False
test_251,RCA,6078,0,0.0,2,1.0,1.0,0,0.0,1,2,0,2.0,0,0,0,,False
test_252,LAD_LCX,4314,0,0.0,12,0.9998082086689681,0.9995363931386184,1,0.2014371812702828,2,12,4,6.0,19,0,0,,False
test_253,LAD_LCX,4067,0,0.0,8,0.9491155396327811,0.7764937300221293,1,0.5490533562822719,1,8,3,8.0,15,8,4,0.5,False
test_254,LAD_LCX,10541,0,0.0,4,1.0,1.0,0,0.0,1,4,1,4.0,10,0,0,,False
test_255,LAD_LCX,8813,679,0.07704527402700556,10,1.0,1.0,0,0.0,1,10,4,10.0,27,0,0,,False
test_256,RCA,5662,0,0.0,3,1.0,1.0,0,0.0,1,3,0,3.0,0,0,0,,False
test_257,RCA,5105,0,0.0,6,1.0,1.0,0,0.0,1,6,1,6.0,0,0,0,,False
test_258,LAD_LCX,13748,0,0.0,6,1.0,1.0,0,0.0,1,6,2,6.0,15,0,0,,False
test_259,RCA,6047,0,0.0,6,1.0,1.0,0,0.0,1,6,1,6.0,0,0,0,,False
test_26,RCA,2971,0,0.0,8,1.0,1.0,0,0.0,1,8,3,8.0,0,0,0,,False
test_260,RCA,8268,0,0.0,8,1.0,1.0,0,0.0,1,8,4,8.0,0,0,0,,False
test_261,RCA,5865,0,0.0,5,1.0,1.0,0,0.0,1,5,2,5.0,0,0,0,,False
test_262,RCA,5409,0,0.0,5,1.0,1.0,0,0.0,1,5,2,5.0,0,0,0,,False
test_263,RCA,7370,0,0.0,4,1.0,1.0,0,0.0,1,4,1,4.0,0,0,0,,False
test_264,RCA,9444,0,0.0,3,1.0,1.0,0,0.0,1,3,0,3.0,0,0,0,,False
test_265,RCA,5662,0,0.0,3,1.0,1.0,0,0.0,1,3,1,3.0,0,0,0,,False
test_266,LAD_LCX,3816,0,0.0,5,0.9538506588579795,0.7935010482180294,1,0.894916142557652,1,5,0,5.0,9,2,2,1.0,False
test_267,RCA,2817,0,0.0,4,1.0,1.0,0,0.0,1,4,2,4.0,0,0,0,,False
test_268,RCA,8095,0,0.0,3,1.0,1.0,0,0.0,1,3,1,3.0,0,0,0,,False
test_269,RCA,6387,0,0.0,11,1.0,1.0,0,0.0,1,11,5,11.0,0,0,0,,False
