case_id,dice_f1,precision,recall_sensitivity,boundary_f1
test_65,0.7850036845980172,0.9176267901357621,0.6858752515085023,0.8252733156947513
test_66,0.757057002366821,0.8225168183600663,0.7012483130892354,0.7530761860217376
test_67,0.7935112506532772,0.7773221242551214,0.8103890551500419,0.825423519494153
test_68,0.8825383483919013,0.898716119827534,0.8669327095075452,0.9364459889852302
test_69,0.844333748442286,0.9257236482771007,0.7760989010971243,0.8680684993986696
test_6,0.7511692176866755,0.6983201581020767,0.8126724930993414,0.7564409363130359
test_70,0.759122374749784,0.9417758369696019,0.6358097484264233,0.7257986436224235
test_71,0.8650160861652922,0.9042257639992627,0.8290655583847312,0.8101665703422078
test_72,0.17399617590780594,0.7964989058906674,0.09766568285458099,0.1619799769806991
test_73,0.7035838937598095,0.8646301914417149,0.5931108719048488,0.715092921740155
test_74,0.6526529920314416,0.7311052031875006,0.5894060012229351,0.6064702992627211
test_75,0.6248324223983578,0.6257358256732152,0.6239316239309813,0.5818935679130743
test_76,0.7574435318265433,0.9615509938059252,0.6248147363950354,0.7123166937354627
test_77,0.695237221253237,0.7998310810802366,0.614835254016706,0.6829958008879705
test_78,0.8324071669691859,0.9236975564765747,0.757538519708141,0.8535179292371229
test_79,0.7533854453370288,0.6365581395342915,0.922734627830471,0.7343260215189633
test_7,0.7684529828103651,0.8921683716235248,0.6748699733595397,0.7914391123787374
test_80,0.7539261570458897,0.8697060587871989,0.6653510784757546,0.7161727845060101
test_81,0.78467701552263,0.8691070438142557,0.7151985394786016,0.8170646921957333
test_82,0.6180656054024252,0.4961277831553764,0.8194755356558691,0.5756200780222244
test_83,0.629214607303337,0.8195204586906183,0.5106365703146227,0.5989374961397459
test_84,0.7132715840709125,0.6682290347090598,0.7648252863552779,0.7617911323856288
test_85,0.7893912883315319,0.8274131274115301,0.7547103363254891,0.8330694055269395
test_86,0.7714647103461819,0.7199244570342588,0.8309536784732087,0.7036264803452006
test_87,0.47515685941923835,0.6837481698356089,0.3640852390842929,0.47668253837914354
test_88,0.2603950103947848,0.3491289198598162,0.20762536261885947,0.2573097991610456
test_89,0.5832143423761833,0.9185407296328872,0.4272431427238177,0.5957231457684421
test_8,0.7608174449133686,0.8825321149504933,0.6686064011230374,0.7958750008588187
test_90,0.8075159941560589,0.8537494674042887,0.7660326866092267,0.8661719859120722
test_91,0.7954755309319825,0.9393058331801939,0.689843854263059,0.7995631521119473
test_92,0.8213381555146281,0.8974510966194479,0.7571261876966876,0.8489371451086376
test_93,0.8060732532195394,0.9099918765216735,0.7234564711951389,0.8110705028086111
test_94,0.6377884196771465,0.8166109253043016,0.5232142857133514,0.6199972135976566
test_95,0.7705346196893712,0.8495533615410794,0.7049644006625329,0.7449656823034542
test_96,0.8797759913279019,0.8840079869288727,0.8755843221846897,0.920066606161048
test_97,0.8728844603993897,0.9053191489347944,0.8426934502746602,0.8965683626239711
test_98,0.8908246225312005,0.9188772890622645,0.8644340685865973,0.9256606146437802
test_99,0.9118650873312508,0.8911706998026276,0.9335434365566819,0.9158928674335066
test_9,0.7159731829303416,0.66958598726048,0.7692659501477598,0.6825792510239009
