case_id,territory,pred_fg_px,leaked_px,territory_leakage_rate,n_components,mean_purity,area_weighted_purity,n_mixed_components,mixed_px_fraction,gt_components,pred_components,pred_noise_islands,component_ratio,branch_n_endpoints,branch_n_paths,branch_n_inconsistent_paths,branch_inconsistent_path_rate,branch_skipped
test_124,LAD_LCX,8015,0,0.0,8,1.0,1.0,0,0.0,2,8,2,4.0,21,0,0,,False
test_125,LAD_LCX,2983,0,0.0,3,1.0,1.0,0,0.0,1,3,1,3.0,5,0,0,,False
test_126,RCA,16158,0,0.0,1,1.0,1.0,0,0.0,1,1,0,1.0,0,0,0,,False
test_127,RCA,8254,0,0.0,2,1.0,1.0,0,0.0,1,2,0,2.0,0,0,0,,False
test_128,LAD_LCX,6516,0,0.0,6,1.0,1.0,0,0.0,1,6,1,6.0,13,0,0,,False
test_129,LAD_LCX,3125,0,0.0,2,1.0,1.0,0,0.0,1,2,0,2.0,8,0,0,,False
test_13,RCA,10436,0,0.0,9,1.0,1.0,0,0.0,2,9,4,4.5,0,0,0,,False
test_130,RCA,11054,0,0.0,1,1.0,1.0,0,0.0,1,1,0,1.0,0,0,0,,False
test_131,LAD_LCX,6516,0,0.0,6,0.9734782100712701,0.8606507059545734,1,0.8756906077348067,1,6,2,6.0,12,6,0,0.0,False
test_132,LAD_LCX,6480,0,0.0,2,1.0,1.0,0,0.0,1,2,0,2.0,6,0,0,,False
test_133,LAD_LCX,9040,0,0.0,4,1.0,1.0,0,0.0,1,4,2,4.0,7,0,0,,False
test_134,LAD_LCX,8179,0,0.0,18,1.0,1.0,0,0.0,1,18,9,18.0,30,0,0,,False
test_135,LAD_LCX,5018,0,0.0,2,1.0,1.0,0,0.0,1,2,0,2.0,8,0,0,,False
test_136,RCA,4712,0,0.0,7,1.0,1.0,0,0.0,1,7,2,7.0,0,0,0,,False
test_137,LAD_LCX,11272,0,0.0,10,1.0,1.0,0,0.0,1,10,4,10.0,22,0,0,,False
test_138,RCA,4280,1648,0.3850467289719626,10,0.9314445537052858,0.6151869158878505,2,0.8565420560747663,1,10,3,10.0,21,0,0,,False
test_139,RCA,5627,0,0.0,1,1.0,1.0,0,0.0,1,1,0,1.0,0,0,0,,False
test_14,LAD_LCX,6288,0,0.0,5,0.9994122448979592,0.9971374045801527,1,0.9740776081424937,2,5,2,2.5,13,12,0,0.0,False
test_140,RCA,1791,370,0.20658849804578447,8,0.9587763359275783,0.9134561697375768,2,0.5555555555555556,1,8,2,8.0,7,0,0,,False
test_141,LAD_LCX,8343,0,0.0,9,1.0,1.0,0,0.0,2,9,3,4.5,19,0,0,,False
test_142,LAD_LCX,352,0,0.0,5,1.0,1.0,0,0.0,1,5,2,5.0,11,0,0,,False
test_143,RCA,7977,988,0.12385608624796289,12,0.9885009310986964,0.8761439137520372,1,0.8975805440641845,2,12,2,6.0,15,0,0,,False
test_144,RCA,8629,0,0.0,4,1.0,1.0,0,0.0,1,4,1,4.0,0,0,0,,False
test_145,LAD_LCX,7304,0,0.0,8,1.0,1.0,0,0.0,1,8,2,8.0,16,0,0,,False
test_146,LAD_LCX,5308,0,0.0,6,1.0,1.0,0,0.0,1,6,2,6.0,11,0,0,,False
test_147,LAD_LCX,10059,0,0.0,4,1.0,1.0,0,0.0,1,4,0,4.0,13,0,0,,False
test_148,LAD_LCX,6055,0,0.0,4,0.9830648291925466,0.9423616845582163,1,0.8508670520231214,2,4,1,2.0,6,1,0,0.0,False
test_149,RCA,9237,0,0.0,7,1.0,1.0,0,0.0,1,7,3,7.0,0,0,0,,False
